SPLC,lon,lat
568427,-92.700249,39.26777
234103,-76.556842,39.213383
568312,-92.141331,39.213491
236710,-76.539824,39.213529
569212,-93.511259,39.21357
566495,-94.126994,39.214148
569126,-93.068368,39.216377
222111,-75.584181,39.216778
582678,-96.172948,39.216814
359851,-84.454644,39.217045
234108,-76.584038,39.217812
271813,-79.311591,39.217976
873657,-122.185978,39.218082
392675,-88.747212,39.218369
569122,-92.899536,39.218422
873342,-120.757632,39.21934
271192,-77.915228,39.219442
567112,-90.801332,39.219451
237301,-77.422186,39.220014
359826,-84.451056,39.220702
568437,-92.839166,39.222021
566597,-94.794113,39.222403
233643,-76.712567,39.222771
355497,-82.194765,39.223246
232391,-76.711766,39.223275
234066,-76.584588,39.223402
232427,-76.581714,39.224112
232394,-76.703922,39.224265
746482,-104.884173,39.224546
271838,-79.426494,39.224669
756441,-108.881701,39.225334
569214,-93.601018,39.226597
766119,-112.671047,39.226611
392669,-88.496124,39.226833
271674,-78.855687,39.228002
359825,-84.464446,39.228462
359827,-84.436901,39.229889
373921,-87.559215,39.230411
234064,-76.566947,39.231522
583794,-98.39595,39.2326
569124,-93.004523,39.2328
568315,-92.280733,39.233773
234092,-76.675462,39.233888
566470,-93.927739,39.233908
568433,-92.769191,39.2343
357155,-82.892016,39.234632
359808,-84.46452,39.235047
199538,-74.792263,39.235927
566770,-94.299201,39.236234
374318,-85.09615,39.237909
232402,-76.459724,39.238186
232376,-76.691158,39.238672
581494,-95.967063,39.23903
234034,-76.590646,39.239334
234014,-76.585202,39.240159
199591,-74.69177,39.240272
232428,-76.458382,39.240435
234007,-76.610038,39.240582
234008,-76.596188,39.240682
745746,-103.640748,39.241173
253258,-78.098188,39.241344
234120,-76.576045,39.24165
234105,-76.533533,39.242805
253135,-78.007368,39.242922
564920,-91.644235,39.242951
359823,-84.467371,39.243568
232357,-76.464527,39.243662
391984,-88.148147,39.244514
232358,-76.515228,39.245293
359805,-84.437578,39.245386
582993,-97.338491,39.245651
359842,-84.806485,39.246392
233389,-77.472046,39.247197
873515,-121.651746,39.247779
566782,-94.404232,39.249344
232352,-76.521169,39.249565
234012,-76.634515,39.250264
232390,-76.690883,39.250387
234002,-76.534447,39.250945
232379,-76.664377,39.251889
359856,-84.435443,39.253874
359818,-84.375321,39.254125
356435,-82.431311,39.255164
373912,-87.37958,39.255198
271847,-79.395747,39.255908
234114,-76.658948,39.256102
234113,-76.541425,39.25641
392852,-89.347124,39.256413
234046,-76.658123,39.256682
273941,-80.295527,39.256711
873341,-120.712407,39.257285
271833,-79.348748,39.257774
271683,-78.833946,39.258099
274667,-81.675181,39.25874
231797,-75.835778,39.259312
233853,-79.426493,39.25932
745744,-103.689004,39.260565
234033,-76.563875,39.26082
756417,-108.260371,39.260906
231770,-76.089841,39.261286
253272,-78.33248,39.261334
232432,-76.5616,39.261767
357152,-82.860978,39.261772
392938,-89.796758,39.262076
374112,-84.820595,39.262582
392848,-89.693924,39.263425
253242,-78.088888,39.26369
232356,-76.518242,39.263696
564765,-90.828664,39.264013
234036,-76.553326,39.264045
234058,-76.631131,39.264109
392674,-88.736791,39.264739
372735,-86.290027,39.264943
234057,-76.539695,39.26495
273780,-80.124527,39.265243
765317,-110.354871,39.266562
581756,-94.879094,39.267074
236303,-76.794852,39.267103
359630,-84.258236,39.267283
234073,-76.610098,39.267293
273760,-80.094097,39.267612
593663,-101.192017,39.387081
583743,-97.934633,39.387109
273140,-79.793386,39.38711
271154,-77.884328,39.387254
273924,-80.325067,39.387612
234023,-76.594322,39.317091
278902,-80.099392,39.267927
233785,-78.961307,39.458892
873122,-120.357687,39.317345
393482,-90.625514,39.459063
273170,-79.852677,39.387869
234035,-76.565842,39.268365
231595,-76.259398,39.459188
271797,-79.196281,39.387886
273790,-80.162767,39.268372
392842,-89.57632,39.318001
273928,-80.342574,39.318222
273576,-80.087567,39.388352
566746,-94.310499,39.318241
765324,-110.60146,39.459623
234077,-76.621284,39.318265
273911,-80.462184,39.388679
233794,-79.00745,39.460453
391498,-88.420634,39.388753
232316,-76.525616,39.269376
581740,-94.90878,39.319062
359168,-84.270083,39.388858
359496,-84.715587,39.319249
358477,-83.814222,39.319817
357142,-82.956047,39.32058
745110,-102.140283,39.321843
358437,-83.688265,39.32241
873124,-120.379357,39.322495
359809,-84.495144,39.322804
275350,-80.039157,39.324152
355295,-81.562573,39.324437
873126,-120.571848,39.324527
271112,-77.73103,39.324583
233390,-77.457448,39.325243
233395,-77.664069,39.325633
233585,-77.710888,39.325738
274620,-81.554067,39.326651
873118,-120.183751,39.327773
232341,-76.462361,39.328457
756413,-108.216605,39.329025
233587,-77.682411,39.329532
357160,-82.969029,39.33018
232359,-76.486873,39.331105
391783,-87.881514,39.331322
392936,-89.724205,39.331632
234065,-76.665468,39.331642
234098,-76.643548,39.331802
593867,-102.040063,39.332815
232328,-76.434872,39.333881
872799,-121.683583,39.333929
273927,-80.333131,39.333964
355474,-82.127688,39.334081
199369,-74.960621,39.334385
199353,-75.190232,39.334875
565986,-93.531298,39.335276
358217,-83.595326,39.335371
371950,-85.495845,39.335512
273712,-79.961057,39.336262
271659,-78.784507,39.337122
232347,-76.477592,39.337683
872789,-121.5649,39.337864
274617,-81.37899,39.338128
274415,-81.357958,39.338233
593863,-101.890501,39.338524
593854,-101.818987,39.338658
583764,-98.466054,39.338678
273710,-80.017113,39.339895
593844,-101.551218,39.339947
593852,-101.705845,39.340354
273954,-80.329024,39.340694
234001,-76.682502,39.341297
271118,-77.777811,39.341464
232343,-76.471568,39.341986
565667,-92.413873,39.342543
564757,-91.346162,39.3428
358215,-83.553642,39.343441
566742,-94.241463,39.343533
357192,-83.370189,39.343917
392942,-89.844771,39.344229
765315,-110.384107,39.344778
564780,-91.208577,39.345041
273720,-79.941999,39.34581
355472,-82.101317,39.346257
234067,-76.694548,39.346672
358211,-83.384066,39.346706
583674,-97.451229,39.346953
349498,-84.763755,39.347032
355291,-81.55593,39.347885
373135,-86.659787,39.349177
392832,-89.212785,39.349608
766114,-112.588677,39.349663
746118,-103.876281,39.349875
873623,-122.191656,39.350201
373461,-87.378859,39.35081
273180,-79.661595,39.351419
372377,-85.964175,39.351493
273709,-80.038901,39.351528
565980,-93.491282,39.35156
236341,-76.899198,39.351712
234038,-76.703783,39.351793
274605,-81.535199,39.353498
273178,-79.655918,39.354723
371773,-84.936445,39.355922
271273,-78.046098,39.356412
392827,-89.529817,39.356559
373475,-87.323869,39.356606
233344,-77.418978,39.356727
271642,-78.758276,39.357231
358213,-83.498896,39.357481
583694,-97.842202,39.357653
359178,-84.316527,39.358664
232335,-76.449887,39.358806
271141,-77.850408,39.360173
232844,-77.062068,39.360902
232157,-76.720553,39.360979
593669,-101.372521,39.361048
872796,-121.693818,39.361624
273931,-80.375363,39.36175
271145,-77.835864,39.36178
232314,-76.369094,39.361901
274480,-81.308412,39.362186
232870,-76.97484,39.362499
392672,-88.748361,39.363425
274604,-81.500268,39.363709
566558,-94.870804,39.362468
273933,-80.397452,39.365763
564736,-90.900804,39.367043
274447,-81.290515,39.370777
233333,-77.392033,39.371137
372474,-86.257873,39.371494
232334,-76.735178,39.372382
233360,-77.271727,39.372523
355272,-81.516627,39.373412
391496,-88.351793,39.374694
274460,-81.280597,39.374882
746440,-104.865767,39.37519
273929,-80.341558,39.375774
273934,-80.422749,39.376311
564743,-91.147049,39.377469
371944,-85.557158,39.377697
566723,-94.365566,39.377715
271793,-79.203057,39.377807
232860,-77.155473,39.377821
271655,-78.738821,39.378052
357133,-82.973646,39.378732
273715,-79.915047,39.379172
273925,-80.341055,39.379185
274614,-81.482906,39.379352
392787,-89.161794,39.379841
564740,-90.941862,39.380609
232346,-76.428998,39.381712
565950,-93.216413,39.382493
274450,-81.258047,39.382722
232326,-76.757363,39.383501
582645,-96.133984,39.384414
873114,-120.093847,39.385295
273176,-79.882767,39.386479
273142,-79.629487,39.386682
271768,-79.17953,39.386751
372375,-86.042283,39.389325
566457,-93.83236,39.2711
273159,-79.77291,39.389726
221298,-75.691648,39.389902
274390,-81.111004,39.461387
873322,-120.693568,39.269624
392777,-89.402914,39.461645
753775,-108.033038,39.466403
273151,-79.801057,39.390402
746114,-103.944124,39.462411
274650,-81.56268,39.270105
273154,-79.725324,39.390421
392783,-89.08491,39.391057
359436,-84.356,39.463697
271832,-79.379041,39.270139
232307,-76.643743,39.463988
199173,-74.524249,39.391232
746116,-103.906223,39.391699
231495,-76.200442,39.465745
391715,-87.56201,39.465774
872987,-122.192539,39.465895
271644,-78.688727,39.467652
233786,-79.020907,39.467722
273626,-80.147257,39.468362
565930,-93.333831,39.468545
391728,-87.543903,39.469031
872785,-121.558507,39.470185
359439,-84.421071,39.470362
271252,-77.96196,39.470515
766120,-112.430672,39.47059
373456,-87.44485,39.470692
564675,-92.209816,39.470843
271788,-79.060721,39.471536
372440,-86.425955,39.472253
271778,-79.073595,39.47286
593641,-100.740274,39.472994
358418,-83.717671,39.473415
231574,-76.230924,39.473441
583725,-98.19603,39.473959
232239,-76.819908,39.474932
357115,-82.916947,39.475681
233784,-79.056498,39.475798
763897,-111.001619,39.476223
373457,-87.490247,39.476229
199124,-74.576135,39.47628
274329,-81.101216,39.477213
392625,-88.859244,39.477753
233792,-78.943715,39.477866
271787,-79.066624,39.478734
359415,-84.456726,39.479022
233780,-79.055087,39.479272
865180,-118.77971,39.479623
746428,-104.99596,39.479814
359418,-84.558702,39.479902
233841,-79.070997,39.480002
271754,-79.047114,39.480455
232238,-76.822081,39.480536
583717,-98.04236,39.48124
232301,-76.645328,39.481792
391480,-88.376032,39.483124
753773,-107.963649,39.483129
232147,-76.828381,39.483264
233789,-79.04506,39.483554
273550,-80.139607,39.484002
393625,-90.373284,39.484373
233280,-77.354632,39.486604
582615,-96.171,39.48744
764768,-112.047645,39.488579
198763,-75.089421,39.488606
392815,-89.654774,39.488893
199310,-75.027635,39.489316
274389,-81.09116,39.490159
231597,-76.20317,39.490923
564718,-91.130904,39.491053
373430,-87.357643,39.491325
865178,-119.04899,39.491454
358414,-83.637138,39.492026
372349,-86.055444,39.492346
355253,-81.47987,39.492718
199138,-74.871558,39.492742
872794,-121.742418,39.492828
583733,-98.278235,39.49383
564672,-92.126613,39.494463
199397,-75.220776,39.495273
233783,-79.045357,39.495672
271603,-78.654457,39.497492
232816,-76.876734,39.497646
274328,-81.082447,39.498762
273457,-80.564443,39.499461
353684,-82.927254,39.499522
355415,-82.084911,39.499845
392912,-89.7753,39.4848
233844,-79.157847,39.500052
233798,-78.91819,39.500062
391450,-88.173942,39.500167
766104,-112.548498,39.501121
583910,-98.533891,39.502688
271216,-77.926002,39.503875
373440,-87.366533,39.504086
763826,-110.568638,39.504767
273565,-80.130747,39.505252
373431,-87.36822,39.505399
232179,-76.832838,39.505872
872782,-121.556046,39.506294
582618,-96.186822,39.506674
746422,-105.016191,39.507235
232810,-76.886803,39.507402
359427,-84.747286,39.507496
566423,-94.154692,39.507554
373433,-87.379115,39.508533
864186,-119.90145,39.508604
371712,-84.863065,39.509082
233843,-79.140693,39.509217
273548,-80.128597,39.509559
753772,-107.865929,39.509884
273453,-80.595053,39.510562
231472,-76.169688,39.511128
221281,-75.710318,39.511152
233767,-79.02421,39.51125
872271,-121.552607,39.512045
369689,-86.797037,39.513647
564637,-91.944185,39.514002
746421,-105.023975,39.514626
864187,-119.92455,39.51485
581362,-95.201822,39.514963
864164,-119.625972,39.515396
392619,-88.754834,39.516093
763803,-110.686429,39.516924
271611,-78.492849,39.517005
766112,-112.380303,39.517194
274327,-81.059197,39.517322
583737,-98.451614,39.517491
864189,-119.988634,39.517619
392621,-88.752806,39.517717
355410,-82.070218,39.51884
271613,-78.626301,39.520182
359430,-84.384109,39.520334
233546,-77.768918,39.520336
864167,-119.843268,39.520781
872960,-122.193008,39.520827
372328,-86.167735,39.521042
199134,-74.947438,39.52165
271617,-78.513836,39.521673
372150,-85.769639,39.521676
391683,-88.471961,39.521983
271605,-78.573768,39.522262
274440,-81.205087,39.391812
273175,-79.873397,39.392402
359460,-84.558333,39.39263
357135,-82.889456,39.270582
273150,-79.746797,39.393162
234083,-76.639134,39.27096
359822,-84.459044,39.270964
234029,-76.552832,39.271009
271163,-77.887233,39.271055
765313,-110.456042,39.393502
372494,-86.562395,39.393543
233865,-79.378571,39.393567
865523,-119.215237,39.393725
232325,-76.764256,39.393934
753778,-108.116667,39.394368
233888,-79.397877,39.394582
392918,-89.809861,39.395012
271658,-78.736457,39.395252
873112,-120.022277,39.396095
565785,-92.991615,39.396354
355438,-82.131636,39.397306
273914,-80.475936,39.398158
233337,-77.390243,39.398472
271287,-78.010216,39.398841
593654,-101.039817,39.401395
391730,-87.705283,39.401744
232324,-76.402841,39.402239
199194,-74.825239,39.402382
271662,-78.745457,39.404592
583747,-97.9766,39.405316
274610,-81.446854,39.40553
359452,-84.787705,39.405632
273575,-80.101462,39.405887
392640,-88.789258,39.406277
357109,-82.955236,39.406912
273631,-80.125551,39.407483
273937,-80.490561,39.408231
232253,-76.771335,39.408654
371958,-87.37998,39.409051
355270,-81.463022,39.409297
233876,-79.40903,39.4097
566556,-94.90493,39.409886
271647,-78.735387,39.411402
565760,-92.934999,39.411807
233320,-77.40551,39.412453
232261,-76.388568,39.413912
232258,-76.777477,39.414054
199330,-75.035763,39.414166
872795,-121.713486,39.414661
233858,-79.330666,39.415379
273137,-79.593407,39.415772
231581,-76.292623,39.415987
583943,-98.545825,39.416015
232257,-76.780322,39.417749
391477,-88.289614,39.417913
274443,-81.187767,39.420752
232263,-76.376797,39.420871
392793,-89.452063,39.420971
271657,-78.724287,39.421627
565630,-92.437207,39.421671
199151,-74.499847,39.42206
565788,-93.122942,39.421996
232300,-76.631388,39.422512
371740,-85.01466,39.423288
233854,-79.322927,39.423422
273131,-79.493357,39.423502
746451,-104.918218,39.423595
273938,-80.516106,39.42361
373449,-87.386887,39.42453
355281,-81.47485,39.425296
565782,-92.794492,39.425567
392814,-89.70305,39.426098
372372,-86.001084,39.42639
593645,-100.904115,39.426773
271135,-77.805442,39.427203
565789,-93.14876,39.427412
582617,-96.149526,39.427475
357119,-82.939554,39.428661
581364,-94.997884,39.429743
271653,-78.716197,39.429912
766109,-112.47433,39.430178
371927,-85.63251,39.430263
231587,-76.356665,39.430579
372450,-86.430711,39.430864
233851,-79.285201,39.431656
359150,-84.208685,39.431875
565653,-92.551722,39.432983
232308,-76.628047,39.433309
199309,-75.030331,39.433444
273147,-79.501207,39.433512
273551,-80.171823,39.433587
359448,-84.456134,39.43398
233849,-79.268789,39.434728
199381,-75.220865,39.43481
273132,-79.518348,39.435341
273133,-79.519672,39.435429
273564,-80.131437,39.435452
564735,-91.030929,39.436217
231578,-76.333382,39.436231
873113,-120.02109,39.436928
746453,-104.958579,39.437412
566545,-94.940073,39.437633
565657,-92.662325,39.437691
393492,-90.882209,39.438499
566442,-94.206646,39.438846
765333,-111.011054,39.440657
393488,-90.790704,39.440853
199198,-74.857065,39.440943
373436,-87.390508,39.441701
359444,-84.434844,39.441729
271738,-78.974959,39.442068
392818,-89.653453,39.442112
358440,-83.824671,39.442472
583950,-98.691086,39.44292
231599,-76.305637,39.442968
273134,-79.543428,39.442981
232255,-76.783268,39.443262
393486,-90.705704,39.443323
355225,-81.463414,39.44435
233759,-78.972667,39.446212
393628,-90.397844,39.447233
564732,-91.043206,39.448092
872797,-121.725769,39.447792
872988,-122.192437,39.447901
273567,-80.178297,39.448452
593643,-100.818583,39.448857
221279,-75.721174,39.449063
566530,-94.956269,39.449961
765322,-110.536393,39.450398
872781,-121.557647,39.450635
583657,-97.532294,39.450864
564678,-92.29626,39.450944
359453,-84.699395,39.450949
393648,-90.546278,39.451088
393495,-91.013916,39.452198
271652,-78.699497,39.452242
392914,-89.774263,39.456878
274435,-81.117917,39.452772
372166,-85.667815,39.453212
359447,-84.510411,39.453276
233552,-77.768199,39.453461
199380,-75.210256,39.453768
359446,-84.339037,39.453785
583720,-98.10246,39.455279
373434,-87.362872,39.455774
359455,-84.713805,39.45643
566438,-94.194743,39.457363
233845,-79.227317,39.457542
564917,-91.577567,39.271224
234071,-76.588199,39.271242
232305,-76.554755,39.27174
234069,-76.640471,39.271975
234082,-76.589212,39.272407
234050,-76.641046,39.27241
593667,-100.958149,39.272519
233387,-77.534455,39.273663
873653,-122.191021,39.274085
359833,-84.689172,39.274394
359814,-84.412118,39.274743
586123,-97.77312,39.27541
234101,-76.560715,39.27592
271677,-78.825407,39.276002
357137,-82.895066,39.276227
745742,-103.506775,39.276374
199359,-74.974653,39.276545
234017,-76.674717,39.276916
234112,-76.560805,39.27692
391954,-88.059994,39.277383
234119,-76.65285,39.277464
565683,-92.338213,39.277713
253268,-78.257692,39.279519
566578,-94.834254,39.279848
359186,-84.111827,39.280052
355296,-81.57637,39.280292
374314,-85.17334,39.281475
234037,-76.639738,39.281942
355297,-81.644876,39.282208
359862,-84.354981,39.282426
234094,-76.561225,39.28298
273945,-80.256127,39.283642
745733,-103.272078,39.283957
234052,-76.558468,39.284167
873512,-121.665203,39.284317
581496,-96.027096,39.2844
373160,-86.766947,39.286039
392940,-89.884207,39.286748
273940,-80.342038,39.28704
271162,-77.871334,39.287499
745190,-103.06237,39.288979
374312,-85.20469,39.290021
766116,-112.631137,39.29031
222102,-75.632818,39.290612
358495,-83.993184,39.290813
746142,-103.797496,39.29137
199364,-75.041778,39.291862
199536,-74.761205,39.292796
566748,-94.342281,39.293077
273903,-80.358392,39.293451
873318,-120.674172,39.29359
359821,-84.46314,39.294127
271126,-77.782391,39.294331
231746,-76.062108,39.294332
372637,-85.950585,39.295863
234026,-76.554457,39.29635
234086,-76.552129,39.29687
234093,-76.547951,39.297389
357146,-82.914156,39.29764
391794,-87.993729,39.297798
233869,-79.334546,39.299587
865527,-119.252417,39.299762
234005,-76.563918,39.300442
271164,-77.922188,39.301312
199373,-75.070939,39.301399
745147,-102.745351,39.301519
392836,-89.285944,39.30166
234004,-76.555785,39.301713
873316,-120.544207,39.301745
745130,-102.42142,39.302066
393660,-90.398994,39.302083
359479,-84.409688,39.302083
271188,-77.851228,39.302252
746460,-104.889844,39.302391
234118,-76.536573,39.302439
359820,-84.468997,39.302454
745150,-102.864534,39.302563
234106,-76.648893,39.302878
565687,-92.512741,39.302957
373484,-87.293111,39.30344
745120,-102.306828,39.303453
358492,-83.911374,39.303672
564762,-90.857364,39.303733
271676,-78.80634,39.303897
199357,-75.096588,39.304069
565995,-93.67639,39.30383
233868,-79.311431,39.304519
232364,-76.510218,39.304722
231764,-76.036068,39.304932
231744,-75.993675,39.306474
234054,-76.659358,39.306602
745143,-102.607681,39.306926
582672,-96.0538,39.307904
234000,-76.617708,39.308674
371964,-85.331185,39.308832
373486,-87.379153,39.309143
564913,-91.487909,39.309256
199376,-75.152332,39.309312
231717,-75.822708,39.309369
565690,-92.595046,39.309951
873314,-120.461591,39.310233
233382,-77.565615,39.310807
232393,-76.519686,39.311076
873119,-120.26938,39.311704
233393,-77.627531,39.312
873319,-120.560331,39.312612
271125,-77.800228,39.312742
565970,-93.379274,39.312938
199377,-74.978424,39.313506
234019,-76.581768,39.314552
391944,-88.454724,39.315323
566572,-94.852852,39.315955
392732,-89.033394,39.579277
198292,-74.844403,39.649581
198742,-75.374806,39.579808
273395,-80.044279,39.582221
231176,-76.041431,39.58256
373412,-87.217945,39.583273
356213,-82.517875,39.584535
199107,-74.858685,39.58596
355257,-81.676059,39.586397
393197,-90.247134,39.587003
233475,-77.724172,39.587104
372142,-85.86428,39.587538
753743,-107.190406,39.587999
865515,-119.105499,39.590867
864162,-119.444427,39.588685
566150,-93.78984,39.588716
583635,-97.747987,39.58989
392752,-89.423374,39.589903
392754,-89.529266,39.589915
392753,-89.491501,39.590016
232798,-77.222709,39.590231
233672,-78.738339,39.590433
564618,-91.844964,39.590585
392491,-89.581486,39.590727
392493,-89.656371,39.59092
373220,-87.176745,39.591243
565740,-93.138719,39.591428
865193,-118.985262,39.591702
233632,-78.822796,39.592011
391423,-88.141477,39.592037
221268,-75.623238,39.592772
764747,-111.903561,39.593735
566394,-95.027346,39.594146
353660,-82.949701,39.594202
864180,-119.838721,39.595048
393184,-89.950906,39.595513
392738,-89.236204,39.596593
371172,-84.861103,39.596706
221258,-75.690937,39.597789
392496,-89.740584,39.597833
373212,-87.10877,39.597958
353817,-83.393176,39.60045
763844,-110.818282,39.600847
231182,-76.003398,39.600865
565913,-93.344657,39.601007
232797,-77.234261,39.60152
583638,-97.859058,39.601772
391660,-88.617884,39.60199
199103,-74.854938,39.602572
872726,-121.594166,39.603315
391433,-88.320874,39.603693
864182,-119.871161,39.603717
273543,-80.280148,39.603952
232701,-77.267291,39.604019
232760,-76.851768,39.605352
233227,-77.326496,39.60561
372322,-86.168415,39.605712
198586,-75.073848,39.606199
369887,-87.016864,39.606374
271477,-78.386724,39.606457
233235,-77.352508,39.606592
231101,-75.844008,39.607152
359110,-84.29772,39.607425
233499,-77.820795,39.607622
753741,-107.1535,39.607834
233682,-78.810037,39.608862
369867,-87.362607,39.608954
233466,-77.726481,39.609358
233483,-77.816908,39.609472
273484,-80.931964,39.609584
865514,-119.253215,39.61007
372412,-86.370866,39.610676
369681,-86.874058,39.61126
744590,-105.010187,39.624445
273473,-80.842433,39.611598
371560,-85.45721,39.611744
231177,-76.124643,39.612486
391150,-87.704511,39.613639
233635,-78.800158,39.613813
372315,-86.103079,39.614823
582387,-96.301101,39.615424
233495,-77.867068,39.615582
353661,-82.953364,39.615802
233494,-77.808689,39.616195
271478,-78.374297,39.616952
233485,-77.727648,39.616972
744550,-104.050088,39.617546
393165,-90.046494,39.618383
231184,-75.939127,39.619312
271495,-78.376868,39.619366
872938,-122.193856,39.619833
392613,-89.022315,39.620845
271452,-78.290819,39.621347
592185,-100.42093,39.621676
763842,-110.83808,39.622015
392478,-89.651723,39.622433
233457,-77.727056,39.623781
352983,-82.549957,39.62389
233230,-77.404435,39.624602
371546,-85.333481,39.624809
372126,-85.921845,39.625032
233490,-78.019973,39.626343
233686,-78.738637,39.62658
198579,-75.085989,39.627671
392479,-89.726,39.627723
393173,-90.219364,39.627783
221273,-75.658996,39.628804
271428,-78.034523,39.62959
233491,-77.894136,39.62981
371354,-85.299025,39.630043
199104,-74.797344,39.630134
354978,-84.644708,39.630192
233442,-77.777861,39.630204
391647,-88.584565,39.630588
232768,-76.861324,39.630955
273483,-80.865234,39.631573
231122,-75.897935,39.631723
864183,-119.972511,39.632365
233441,-77.736228,39.632537
233628,-78.765524,39.633135
393167,-90.092832,39.635102
273471,-80.863851,39.635142
581324,-95.352687,39.636264
273360,-79.961469,39.636419
371150,-84.932204,39.638127
744576,-105.0065,39.638624
233455,-77.750341,39.638646
271458,-78.349069,39.638799
392722,-89.191324,39.639343
565733,-93.063381,39.639931
752768,-107.05735,39.641994
371556,-85.574289,39.642775
233454,-77.635288,39.643292
391657,-88.736674,39.643463
231119,-75.871637,39.643714
371340,-85.131935,39.645472
392469,-89.716992,39.646243
231128,-75.862151,39.646515
231107,-75.790279,39.646522
564415,-91.267196,39.646716
354786,-84.290826,39.646766
393161,-90.052267,39.646917
752758,-106.950466,39.647009
233411,-77.586699,39.6471
273369,-79.992096,39.64737
872773,-121.799884,39.647636
233430,-77.723781,39.647693
198726,-75.324608,39.648492
233432,-77.722405,39.649735
198567,-75.095238,39.650006
233630,-78.758037,39.650143
232775,-76.843998,39.718952
273330,-80.189404,39.719097
232779,-76.859798,39.650332
864179,-119.994077,39.650447
864166,-119.69332,39.523255
872750,-121.841659,39.719168
392735,-89.048139,39.523267
233731,-78.773967,39.720182
391136,-87.706875,39.720303
352773,-82.302758,39.720478
368864,-86.068712,39.720512
209712,-77.473274,39.720682
221000,-75.578291,39.720751
368874,-86.224295,39.720987
581275,-95.502228,39.721806
219941,-80.24268,39.722051
367586,-85.133375,39.722522
367995,-85.889055,39.722662
393138,-90.148295,39.722676
763863,-111.159878,39.723692
393135,-90.079234,39.723863
393132,-90.040568,39.723939
221223,-75.638948,39.723992
392485,-89.963467,39.724028
392482,-89.865853,39.724107
392484,-89.909611,39.724123
219931,-80.258907,39.724262
392475,-89.630044,39.725574
393438,-91.359742,39.725847
393439,-91.353759,39.72598
219936,-80.275359,39.727108
198595,-75.128328,39.729832
221275,-75.620218,39.730212
764752,-112.210649,39.730271
221225,-75.631908,39.730472
221187,-75.618224,39.730518
198739,-75.471324,39.731229
763833,-110.869945,39.732505
209731,-77.669698,39.733452
763835,-110.872141,39.734877
368755,-86.199179,39.735055
744345,-105.006302,39.735814
744522,-104.331128,39.735985
393151,-90.220019,39.736784
391382,-88.300456,39.737405
565177,-92.476054,39.737445
368862,-85.957958,39.737604
393150,-90.2019,39.7237
221170,-75.632688,39.737802
591468,-100.178553,39.738075
353497,-83.609578,39.738714
221154,-75.58786,39.739125
221217,-75.631668,39.739572
368857,-86.281731,39.739579
198737,-75.456198,39.740662
352736,-82.107055,39.740793
367584,-84.861471,39.740841
872738,-121.471541,39.7414
872914,-122.010157,39.741403
566331,-94.854298,39.741465
564393,-92.256938,39.742274
354670,-84.208346,39.74344
392474,-89.757156,39.744692
352961,-82.658547,39.744824
392490,-89.702319,39.745093
744138,-104.608198,39.745523
565173,-92.333793,39.745642
565175,-92.389338,39.745656
208796,-76.018012,39.745839
565181,-92.58004,39.7451
763836,-110.882702,39.746973
198735,-75.445128,39.747572
391392,-88.374206,39.748661
198559,-75.31332,39.7487
392480,-89.663376,39.748883
354738,-84.131308,39.749512
219873,-79.919725,39.749935
354940,-84.638804,39.750353
744142,-104.736527,39.750881
198258,-74.932258,39.751204
872916,-122.196722,39.751461
392438,-89.661836,39.751657
368950,-86.525384,39.751758
209687,-77.452982,39.75226
221184,-75.593846,39.752512
566330,-94.854935,39.738844
393313,-90.543699,39.752601
221005,-75.504981,39.752617
393317,-90.607954,39.752633
391134,-87.702395,39.754313
272997,-80.861353,39.754595
581152,-94.870995,39.755204
392175,-88.854978,39.755483
368705,-86.078758,39.755698
744145,-104.788121,39.755749
564134,-91.401464,39.755903
744135,-104.508026,39.756253
744132,-104.427377,39.756483
198236,-74.936543,39.756498
593444,-101.526067,39.756699
369636,-86.816555,39.757432
221119,-75.634288,39.757512
744303,-104.995187,39.757715
368943,-86.399275,39.75816
744147,-104.804431,39.758401
368861,-86.354773,39.759272
566120,-93.876483,39.759593
354600,-84.182331,39.760388
591466,-100.103884,39.760429
565185,-92.625413,39.760493
273472,-80.860037,39.650832
355251,-81.510378,39.523445
233440,-77.711263,39.651191
583653,-97.589,39.524348
233429,-77.685895,39.65152
271473,-78.460655,39.524398
271443,-78.236314,39.651581
764765,-111.936459,39.524843
231465,-76.140932,39.52491
198566,-75.299048,39.762643
198717,-75.420397,39.762839
368700,-86.15508,39.763107
583463,-98.917364,39.763255
591247,-99.213681,39.763291
583467,-99.029489,39.763586
591243,-99.120801,39.763792
593454,-101.710477,39.763977
392185,-89.050555,39.764066
591254,-99.324204,39.764272
744340,-104.997447,39.765103
393144,-90.402978,39.765201
221189,-75.637128,39.766272
392361,-89.628009,39.766424
744836,-105.174401,39.77662
872912,-122.193208,39.767186
744148,-104.843662,39.767238
591434,-100.079139,39.767343
744149,-104.852698,39.767946
582364,-96.480955,39.767967
272999,-80.861817,39.768012
198521,-75.146428,39.768792
352734,-82.095703,39.76889
392472,-89.653723,39.769161
353635,-83.204744,39.769616
198213,-74.888008,39.769732
209581,-76.827661,39.770698
744305,-104.895234,39.771113
209727,-77.650798,39.771512
221302,-75.639888,39.772632
392178,-88.873044,39.773503
351291,-80.866185,39.773503
744330,-104.970059,39.773761
368849,-86.203982,39.773836
353615,-82.958456,39.773947
564133,-91.42037,39.774081
583450,-98.785317,39.77439
752728,-106.99901,39.775494
