Origin-Destination SPLC,Commodity Group Name,Time Window (SmmddccyyEmmddccyy),Tons
'553200845200,IM,S10012019E10312019,2520
'875640876215,OTHER,S10012019E10312019,960
'665450439900,CHEM_PET,S07012019E07312019,3520
'684800883735,CHEM_PET,S11012019E11302019,2440
'522670668141,AG_FOOD,S03012019E03312019,3680
'621644639850,CHEM_PET,S05012019E05312019,3920
'731136395690,COAL,S05012019E05312019,128776
'523210875640,AG_FOOD,S02012019E02282019,11880
'093768853473,CHEM_PET,S05012019E05312019,8200
'621644559197,CHEM_PET,S10012019E10312019,3920
'708569849990,CHEM_PET,S11012019E11302019,5400
'588440677200,AG_FOOD,S08012019E08312019,7320
'517224380000,AG_FOOD,S03012019E03312019,8200
'889000581520,MO_VEH,S07012019E07312019,720
'672353774900,CHEM_PET,S03012019E03312019,2480
'587970674787,CHEM_PET,S01012019E01312019,7880
'380000504450,CHEM_PET,S10012019E10312019,13640
'543877381313,AG_FOOD,S08012019E08312019,22890
'731183501595,COAL,S10012019E10312019,29556
'381364380000,CHEM_PET,S03012019E03312019,16880
'383248381313,CHEM_PET,S07012019E07312019,3680
'731134501595,COAL,S01012019E01312019,30048
'080116718560,FOR_PROD,S02012019E02282019,3800
'554974628290,AG_FOOD,S02012019E02282019,4480
'684300684640,NONMET_PRO,S05012019E05312019,7800
'384020883209,AG_FOOD,S04012019E04302019,2280
'604112684800,MET_ORE,S06012019E06302019,23200
'744300559143,CHEM_PET,S10012019E10312019,8520
'509163848144,AG_FOOD,S06012019E06302019,25240
'587970672230,CHEM_PET,S04012019E04302019,3920
'704660849687,AG_FOOD,S05012019E05312019,47924
'684150797148,CHEM_PET,S06012019E06302019,3920
'681697883000,FOR_PROD,S09012019E09302019,2600
'731122598193,COAL,S02012019E02282019,29946
'743850883660,AG_FOOD,S06012019E06302019,4320
'883000384020,AG_FOOD,S05012019E05312019,360
'554864779540,AG_FOOD,S08012019E08312019,7920
'696900889593,MO_VEH,S10012019E10312019,6240
'845371848772,IM,S11012019E11302019,13440
'538428875624,AG_FOOD,S05012019E05312019,4440
'583628674530,AG_FOOD,S05012019E05312019,25306
'584092876411,IM,S05012019E05312019,3080
'439900604114,MET_ORE,S04012019E04302019,3600
'439900439900,OTHER,S08012019E08312019,3000
'316930395650,MO_VEH,S01012019E01312019,1440
'517823844131,AG_FOOD,S09012019E09302019,9936
'875640456200,MO_VEH,S02012019E02282019,160
'645366646505,CHEM_PET,S01012019E01312019,11680
'384020883710,AG_FOOD,S02012019E02282019,2000
'731136674911,COAL,S07012019E07312019,87120
'384020883252,MET_ORE,S05012019E05312019,720
'840600848772,IM,S08012019E08312019,10880
'701586853474,AG_FOOD,S01012019E01312019,25732
'853470380000,MO_VEH,S06012019E06302019,3000
'622300883628,CHEM_PET,S09012019E09302019,3600
'584092845200,IM,S07012019E07312019,640
'647000684882,OTHER,S06012019E06302019,1360
'672700696864,MET_ORE,S09012019E09302019,3600
'883734384020,CHEM_PET,S03012019E03312019,3280
'503590472600,AG_FOOD,S04012019E04302019,10872
'439900880270,FOR_PROD,S05012019E05312019,400
'883735439900,IM,S07012019E07312019,17440
'880270380000,MET_ORE,S06012019E06302019,760
'513942742248,CHEM_PET,S06012019E06302019,2560
'380000845200,IM,S09012019E09302019,15080
'513965844126,CHEM_PET,S02012019E02282019,104628
'380000553200,IM,S08012019E08312019,200
'688190684779,CHEM_PET,S05012019E05312019,7520
'553170669777,AG_FOOD,S10012019E10312019,4000
'762800684800,CHEM_PET,S03012019E03312019,7684
'504295380000,CHEM_PET,S01012019E01312019,3560
'558917761560,AG_FOOD,S09012019E09302019,3960
'588250684800,CHEM_PET,S10012019E10312019,14720
'549268628290,AG_FOOD,S09012019E09302019,4320
'754753511740,NONMET_PRO,S09012019E09302019,13560
'396640611860,AG_FOOD,S10012019E10312019,3960
'439900516574,CHEM_PET,S10012019E10312019,4280
'384850623550,NONMET_PRO,S11012019E11302019,4560
'315986047600,CHEM_PET,S06012019E06302019,720
'857663849990,AG_FOOD,S06012019E06302019,4360
'579622380000,OTHER,S06012019E06302019,1000
'528230853144,CHEM_PET,S11012019E11302019,27591
'589120396640,CHEM_PET,S04012019E04302019,2960
'522174844397,CHEM_PET,S05012019E05312019,3640
'883734380000,CHEM_PET,S10012019E10312019,2240
'516564844140,CHEM_PET,S02012019E02282019,3080
'729180777520,CHEM_PET,S07012019E07312019,3880
'514760667268,AG_FOOD,S07012019E07312019,4480
'537570566900,AG_FOOD,S03012019E03312019,3520
'797000775560,FOR_PROD,S05012019E05312019,3920
'532241381441,AG_FOOD,S08012019E08312019,3880
'382867623550,NONMET_PRO,S08012019E08312019,4600
'881253381298,AG_FOOD,S06012019E06302019,9252
'677200439900,AG_FOOD,S04012019E04302019,15440
'686760380000,CHEM_PET,S05012019E05312019,7680
'744300559550,CHEM_PET,S03012019E03312019,9480
'875640684800,IM,S10012019E10312019,3520
'472600483187,CHEM_PET,S09012019E09302019,3600
'686279396640,CHEM_PET,S06012019E06302019,11680
'847121849687,AG_FOOD,S05012019E05312019,49944
'380000845200,IM,S07012019E07312019,11240
'672672647000,AG_FOOD,S09012019E09302019,3640
'547500875640,AG_FOOD,S09012019E09302019,4160
'854150380000,FOR_PROD,S03012019E03312019,3200
'393184674720,AG_FOOD,S03012019E03312019,73016
'380000534960,CHEM_PET,S12012019E12312019,5160
'880293849990,MET_ORE,S01012019E01312019,3372
'684735647000,CHEM_PET,S07012019E07312019,3960
'647000664300,OTHER,S10012019E10312019,1200
'797163881525,CHEM_PET,S12012019E12312019,5920
'849656626200,FOR_PROD,S01012019E01312019,4480
'380000338240,CHEM_PET,S07012019E07312019,5960
'731122667797,COAL,S02012019E02282019,32920
'707450060139,OTHER,S07012019E07312019,1680
'315986058248,IM,S10012019E10312019,3160
'553200883213,AG_FOOD,S03012019E03312019,7200
'686760503136,CHEM_PET,S06012019E06302019,3800
'546473678683,AG_FOOD,S10012019E10312019,4440
'384824777572,NONMET_PRO,S04012019E04302019,85100
'332375047600,NONMET_PRO,S05012019E05312019,3800
'515434504820,AG_FOOD,S02012019E02282019,10860
'503970380000,AG_FOOD,S04012019E04302019,9800
'722123584088,NONMET_PRO,S07012019E07312019,4400
'563933875850,CHEM_PET,S11012019E11302019,3880
'558130875894,AG_FOOD,S05012019E05312019,25194
'604163668200,MET_ORE,S01012019E01312019,4000
'668100853470,CHEM_PET,S01012019E01312019,400
'380000875640,AG_FOOD,S02012019E02282019,17040
'384020883734,CHEM_PET,S04012019E04302019,640
'708787093804,COAL,S09012019E09302019,60690
'511493336746,AG_FOOD,S07012019E07312019,9900
'503550775554,AG_FOOD,S12012019E12312019,4240
'731134472732,COAL,S11012019E11302019,192638
'546297558130,AG_FOOD,S11012019E11302019,4740
'519943611860,AG_FOOD,S09012019E09302019,4000
'558917684800,AG_FOOD,S10012019E10312019,22344
'784181696900,CHEM_PET,S06012019E06302019,2800
'883737380000,IM,S08012019E08312019,16800
'061200504132,CHEM_PET,S12012019E12312019,2560
'703160684800,AG_FOOD,S07012019E07312019,3960
'671685689880,CHEM_PET,S04012019E04302019,3960
'880270380000,MO_VEH,S08012019E08312019,200
'093768844397,CHEM_PET,S12012019E12312019,7480
'534450534960,OTHER,S02012019E02282019,1280
'315986647000,CHEM_PET,S02012019E02282019,800
'645172319300,CHEM_PET,S07012019E07312019,3520
'883735684800,IM,S01012019E01312019,1080
'703383553900,FOR_PROD,S01012019E01312019,3840
'380000507324,CHEM_PET,S06012019E06302019,3880
'049810380000,MO_VEH,S06012019E06302019,3280
'668100380000,CHEM_PET,S10012019E10312019,5240
'566330698350,AG_FOOD,S03012019E03312019,22914
'774900696900,MET_ORE,S05012019E05312019,22800
'797000380000,AG_FOOD,S02012019E02282019,2640
'599994876430,AG_FOOD,S12012019E12312019,5832
'844126844397,CHEM_PET,S05012019E05312019,5760
'684735647000,CHEM_PET,S01012019E01312019,3920
'665450396640,CHEM_PET,S03012019E03312019,7520
'686152384188,CHEM_PET,S03012019E03312019,18840
'853470844140,CHEM_PET,S02012019E02282019,2920
'392200439900,AG_FOOD,S05012019E05312019,4080
'698350686212,MO_VEH,S06012019E06302019,800
'604114472600,OTHER,S09012019E09302019,3800
'093612848772,IM,S03012019E03312019,11200
'684800513993,MET_ORE,S10012019E10312019,6620
'646505047600,AG_FOOD,S02012019E02282019,760
'880181380000,IM,S04012019E04302019,13400
'875640668100,MET_ORE,S02012019E02282019,200
'883735439900,IM,S09012019E09302019,13200
'674753854150,AG_FOOD,S10012019E10312019,3200
'439900878762,AG_FOOD,S06012019E06302019,8240
'566900668200,AG_FOOD,S02012019E02282019,4000
'686760668200,CHEM_PET,S11012019E11302019,8200
'380002047600,AG_FOOD,S06012019E06302019,11360
'558130629353,AG_FOOD,S03012019E03312019,4400
'503136527155,CHEM_PET,S08012019E08312019,11960
'380000696900,MO_VEH,S01012019E01312019,560
'439900482217,AG_FOOD,S11012019E11302019,3840
'849656566900,FOR_PROD,S08012019E08312019,4520
'845203504450,IM,S03012019E03312019,6880
'516564844397,CHEM_PET,S04012019E04302019,3080
'684800668100,IM,S06012019E06302019,320
'504600381229,MET_ORE,S09012019E09302019,800
'093768875850,AG_FOOD,S08012019E08312019,3840
'731183748537,COAL,S05012019E05312019,55922
'514753668200,AG_FOOD,S07012019E07312019,2680
'731154537592,COAL,S07012019E07312019,28078
'384020846206,CHEM_PET,S03012019E03312019,800
'797000883000,IM,S05012019E05312019,6240
'327877380000,NONMET_PRO,S02012019E02282019,23132
'584092876155,IM,S12012019E12312019,4000
'327853058248,NONMET_PRO,S12012019E12312019,81376
'534960534960,CHEM_PET,S04012019E04302019,2280
'687478581520,MO_VEH,S07012019E07312019,800
'384020883000,CHEM_PET,S07012019E07312019,7040
'684775684587,CHEM_PET,S05012019E05312019,30880
'500751500390,MET_ORE,S06012019E06302019,1166046
'674753880278,AG_FOOD,S01012019E01312019,3080
'853470854119,CHEM_PET,S12012019E12312019,4752
'731156667797,COAL,S07012019E07312019,30216
'384824742248,NONMET_PRO,S07012019E07312019,25428
'096500668200,FOR_PROD,S12012019E12312019,3960
'663628380000,CHEM_PET,S09012019E09302019,3800
'318384395650,MO_VEH,S07012019E07312019,2000
'584092883209,MET_ORE,S09012019E09302019,640
'708549881229,CHEM_PET,S02012019E02282019,3600
'093768855638,FOR_PROD,S04012019E04302019,3960
'503290504810,AG_FOOD,S09012019E09302019,9900
'517564380000,AG_FOOD,S04012019E04302019,3960
'668100880270,FOR_PROD,S09012019E09302019,6440
'684300588440,CHEM_PET,S08012019E08312019,2480
'439900883735,IM,S02012019E02282019,1120
'504600334880,CHEM_PET,S08012019E08312019,7952
'384020883000,MET_ORE,S11012019E11302019,4200
'507024504450,OTHER,S09012019E09302019,1400
'647000315986,IM,S10012019E10312019,840
'509330883628,AG_FOOD,S02012019E02282019,3720
'080116879556,AG_FOOD,S02012019E02282019,15256
'845203380000,MET_ORE,S11012019E11302019,720
'533820047600,AG_FOOD,S05012019E05312019,3520
'731134567213,COAL,S07012019E07312019,32168
'396640698350,OTHER,S09012019E09302019,7680
'797000880270,IM,S03012019E03312019,2080
'880286880201,OTHER,S11012019E11302019,3200
'380000875640,MET_ORE,S08012019E08312019,1240
'512975504450,AG_FOOD,S02012019E02282019,31716
'777572396640,CHEM_PET,S07012019E07312019,7480
'382880380000,OTHER,S01012019E01312019,1080
'883000668100,CHEM_PET,S11012019E11302019,480
'513965380000,CHEM_PET,S04012019E04302019,87284
'398101645543,COAL,S12012019E12312019,494634
'316930058248,MO_VEH,S08012019E08312019,1280
'744836853470,AG_FOOD,S10012019E10312019,3160
'323672323130,NONMET_PRO,S08012019E08312019,34545
'380000543823,CHEM_PET,S08012019E08312019,4040
'566330380000,CHEM_PET,S02012019E02282019,3320
'559550875874,AG_FOOD,S08012019E08312019,7920
'315700047600,MO_VEH,S03012019E03312019,2240
'646505058248,IM,S11012019E11302019,3720
'883000504450,IM,S07012019E07312019,8080
'667595729177,NONMET_PRO,S11012019E11302019,4360
'698350384020,MO_VEH,S02012019E02282019,5520
'847883848436,CHEM_PET,S01012019E01312019,3640
'535170645962,AG_FOOD,S09012019E09302019,8080
'093768883683,CHEM_PET,S07012019E07312019,4160
'566330629353,AG_FOOD,S11012019E11302019,4320
'500900058248,IM,S04012019E04302019,1120
'688190684800,CHEM_PET,S06012019E06302019,3920
'844126844397,CHEM_PET,S01012019E01312019,5760
'503134380000,AG_FOOD,S06012019E06302019,12480
'517415093768,AG_FOOD,S10012019E10312019,3960
'514114842634,AG_FOOD,S12012019E12312019,3960
'684800588250,OTHER,S05012019E05312019,2640
'384616384616,CHEM_PET,S02012019E02282019,3920
'883732384020,AG_FOOD,S06012019E06302019,2680
'485730439900,FOR_PROD,S08012019E08312019,3920
'715140516313,NONMET_PRO,S12012019E12312019,8000
'516313849990,AG_FOOD,S05012019E05312019,24704
'384820674278,AG_FOOD,S01012019E01312019,24972
'883000504450,IM,S01012019E01312019,5880
'299210686732,CHEM_PET,S08012019E08312019,3640
'566900698350,AG_FOOD,S06012019E06302019,4320
'846570567507,FOR_PROD,S09012019E09302019,4120
'554864877587,AG_FOOD,S02012019E02282019,4480
'584092876155,CHEM_PET,S04012019E04302019,1120
'669325665576,NONMET_PRO,S09012019E09302019,22212
'883732668100,IM,S07012019E07312019,29360
'698350684800,MET_ORE,S04012019E04302019,7240
'551322875640,AG_FOOD,S03012019E03312019,24690
'395140438243,AG_FOOD,S09012019E09302019,9800
'439875646505,IM,S04012019E04302019,600
'731134537592,COAL,S04012019E04302019,27990
'504600604163,MET_ORE,S05012019E05312019,4000
'303184305983,FOR_PROD,S02012019E02282019,2400
'645172343173,CHEM_PET,S09012019E09302019,3760
'731132395690,COAL,S02012019E02282019,162582
'604116380000,CHEM_PET,S08012019E08312019,4080
'743159889000,CHEM_PET,S11012019E11302019,3840
'684775683440,CHEM_PET,S02012019E02282019,11960
'511168875640,AG_FOOD,S08012019E08312019,4200
'504450846206,IM,S06012019E06302019,6760
'883710384020,IM,S08012019E08312019,1640
'398543058248,NONMET_PRO,S05012019E05312019,3880
'544844381441,AG_FOOD,S10012019E10312019,9192
'794112779561,NONMET_PRO,S06012019E06302019,4640
'883000456200,AG_FOOD,S09012019E09302019,800
'645523647000,AG_FOOD,S07012019E07312019,4320
'604112698350,MET_ORE,S11012019E11302019,5560
'509060672287,AG_FOOD,S11012019E11302019,8760
'844131380000,FOR_PROD,S08012019E08312019,3840
'797163883251,CHEM_PET,S04012019E04302019,2560
'623550686180,AG_FOOD,S04012019E04302019,31032
'731136299216,COAL,S03012019E03312019,31744
'684300629660,CHEM_PET,S09012019E09302019,3000
'543640646132,CHEM_PET,S01012019E01312019,11676
'509060566330,AG_FOOD,S09012019E09302019,36000
'566900599444,CHEM_PET,S04012019E04302019,4776
'586420674720,AG_FOOD,S06012019E06302019,29106
'880286797148,CHEM_PET,S04012019E04302019,3200
'380002047600,CHEM_PET,S02012019E02282019,11880
'516964516923,COAL,S03012019E03312019,265458
'509330744189,CHEM_PET,S07012019E07312019,3800
'527180846200,AG_FOOD,S07012019E07312019,6760
'581520668100,MO_VEH,S08012019E08312019,1840
'684300682925,CHEM_PET,S12012019E12312019,3400
'875640879574,CHEM_PET,S07012019E07312019,4000
'549243775556,AG_FOOD,S10012019E10312019,25300
'439875058248,MET_ORE,S06012019E06302019,240
'849150844397,CHEM_PET,S03012019E03312019,7264
'380000787182,CHEM_PET,S09012019E09302019,4040
'392200487527,AG_FOOD,S06012019E06302019,4320
'532670047600,AG_FOOD,S04012019E04302019,10800
'487230439875,IM,S03012019E03312019,160
'684800746422,MO_VEH,S03012019E03312019,1720
'698350553834,OTHER,S04012019E04302019,1640
'880270875640,IM,S11012019E11302019,160
'647000875850,CHEM_PET,S04012019E04302019,7800
'547500506767,CHEM_PET,S08012019E08312019,4040
'439900878779,AG_FOOD,S05012019E05312019,3600
'679420386260,CHEM_PET,S05012019E05312019,4240
'382482684800,OTHER,S01012019E01312019,2360
'384020845200,IM,S08012019E08312019,17400
'481680380000,MO_VEH,S09012019E09302019,1600
'381299584092,IM,S02012019E02282019,8640
'647000553200,CHEM_PET,S07012019E07312019,3880
'503550775554,AG_FOOD,S09012019E09302019,4400
'645172319300,CHEM_PET,S06012019E06302019,3520
'380002646505,CHEM_PET,S08012019E08312019,920
'698350503136,OTHER,S12012019E12312019,141
'704150689100,CHEM_PET,S07012019E07312019,3040
'665450439900,CHEM_PET,S10012019E10312019,7520
'537933583168,CHEM_PET,S11012019E11302019,3960
'797000784123,OTHER,S06012019E06302019,2800
'503290336746,AG_FOOD,S08012019E08312019,10892
'733150627181,NONMET_PRO,S04012019E04302019,3320
'744300380000,CHEM_PET,S07012019E07312019,5440
'840170883611,FOR_PROD,S03012019E03312019,3400
'622300667300,CHEM_PET,S09012019E09302019,3440
'621690846178,MET_ORE,S01012019E01312019,3520
'564735564119,CHEM_PET,S06012019E06302019,3800
'684779663330,CHEM_PET,S02012019E02282019,3680
'849660848440,FOR_PROD,S12012019E12312019,3120
'853470380000,MO_VEH,S04012019E04302019,6000
'558344849687,AG_FOOD,S11012019E11302019,25562
'774900883000,IM,S11012019E11302019,800
'380000672328,OTHER,S10012019E10312019,10960
'647000684640,CHEM_PET,S02012019E02282019,2520
'883209584092,IM,S05012019E05312019,21880
'684472380000,CHEM_PET,S05012019E05312019,3840
'507557380000,NONMET_PRO,S07012019E07312019,5720
'604483504450,OTHER,S03012019E03312019,480
'706138842195,AG_FOOD,S10012019E10312019,4440
'368700047600,AG_FOOD,S07012019E07312019,800
'511477380000,AG_FOOD,S01012019E01312019,4080
'698350684800,MET_ORE,S10012019E10312019,3600
'731154584130,COAL,S07012019E07312019,31884
'534450380000,AG_FOOD,S09012019E09302019,46748
'384020876411,IM,S07012019E07312019,2360
'380000522147,OTHER,S06012019E06302019,1360
'731134380000,COAL,S02012019E02282019,158732
'503160690137,AG_FOOD,S02012019E02282019,4200
'684587384188,CHEM_PET,S02012019E02282019,3880
'687478876185,MO_VEH,S08012019E08312019,2400
'329218328161,AG_FOOD,S04012019E04302019,3920
'513993844126,CHEM_PET,S12012019E12312019,20182
'382880380000,NONMET_PRO,S08012019E08312019,4560
'674123883737,AG_FOOD,S04012019E04302019,7000
'547500487460,AG_FOOD,S04012019E04302019,3760
'380000681697,CHEM_PET,S09012019E09302019,3360
'556330744300,AG_FOOD,S04012019E04302019,8320
'512975380000,AG_FOOD,S06012019E06302019,3840
'070333584018,FOR_PROD,S04012019E04302019,3560
'668100797000,AG_FOOD,S08012019E08312019,800
'844126093768,CHEM_PET,S10012019E10312019,4040
'511168386260,AG_FOOD,S11012019E11302019,4400
'336000504600,MET_ORE,S03012019E03312019,4000
'658470647000,CHEM_PET,S03012019E03312019,14920
'456200875640,AG_FOOD,S06012019E06302019,840
'841322797000,FOR_PROD,S09012019E09302019,4240
'396640846399,AG_FOOD,S03012019E03312019,3880
'343689883000,FOR_PROD,S09012019E09302019,8560
'504450532453,OTHER,S08012019E08312019,1280
'840355380000,FOR_PROD,S03012019E03312019,11520
'566330667262,AG_FOOD,S08012019E08312019,3760
'876185581520,MO_VEH,S02012019E02282019,800
'708569792117,CHEM_PET,S04012019E04302019,3108
'632434744836,NONMET_PRO,S08012019E08312019,4160
'732138439900,NONMET_PRO,S03012019E03312019,3920
'511168380000,AG_FOOD,S12012019E12312019,8880
'658470647000,CHEM_PET,S05012019E05312019,11120
'535170439900,AG_FOOD,S06012019E06302019,12080
'744829637250,OTHER,S05012019E05312019,4120
'381299880270,CHEM_PET,S09012019E09302019,2320
'704144849687,AG_FOOD,S10012019E10312019,21380
'384020883252,AG_FOOD,S02012019E02282019,12080
'380000507324,CHEM_PET,S02012019E02282019,11748
'686760684735,CHEM_PET,S03012019E03312019,4080
'876185668100,MO_VEH,S01012019E01312019,4000
'853470093768,AG_FOOD,S01012019E01312019,3920
'731154577297,COAL,S05012019E05312019,94908
'380000581520,MO_VEH,S09012019E09302019,2760
'384616380000,CHEM_PET,S07012019E07312019,11440
'698350668100,MO_VEH,S02012019E02282019,1600
'558588878600,AG_FOOD,S02012019E02282019,50408
'511388511728,AG_FOOD,S03012019E03312019,3920
'380000883710,IM,S10012019E10312019,880
'514765380000,AG_FOOD,S09012019E09302019,4400
'761578505350,CHEM_PET,S02012019E02282019,4400
'318200318100,MO_VEH,S12012019E12312019,37720
'334880725158,NONMET_PRO,S09012019E09302019,34863
'684300684800,CHEM_PET,S09012019E09302019,7692
'512165384820,AG_FOOD,S03012019E03312019,25894
'504450845203,IM,S02012019E02282019,7080
'094306439930,FOR_PROD,S12012019E12312019,4160
'875640567500,CHEM_PET,S01012019E01312019,400
'886571093768,OTHER,S03012019E03312019,1560
'585650696900,AG_FOOD,S11012019E11302019,3396
'706720578619,CHEM_PET,S03012019E03312019,3840
'684640629660,CHEM_PET,S02012019E02282019,5720
'830755439900,FOR_PROD,S05012019E05312019,3120
'883732744300,IM,S03012019E03312019,3400
'684800504451,MO_VEH,S12012019E12312019,1520
